Josh Jones,BAL,OT,6-5,319,6/22/1997,27,5,JJonesBAL
Josh Ross,BAL,LB,6-0,229,10/31/1999,24,2,JRossBAL
Josh Tupou,BAL,DT,6-3,350,5/2/1994,30,7,JTupouBAL
Julian Pearl,BAL,OT,6-6,315,10/6/1999,24,R,JPearlBAL
Justice Hill,BAL,RB,5-10,197,11/14/1997,26,6,JHillBAL
Justin Madubuike,BAL,DT,6-3,305,11/17/1997,26,5,JMadubuikeBAL
Justin Tucker,BAL,K,6-1,188,11/21/1989,34,13,JTuckerBAL
Ka'dar Hollman,BAL,CB,6-0,196,9/18/1994,29,4,KHollmanBAL
Keith Kirkwood,BAL,WR,6-3,210,12/26/1994,29,5,KKirkwoodBAL
Kyle Hamilton,BAL,SAF,6-4,220,3/16/2001,23,3,KHamiltonBAL
Kyle Van Noy,BAL,MLB,6-3,244,3/26/1991,33,11,KVanBAL
Lamar Jackson,BAL,QB,6-2,215,1/7/1997,27,7,LJacksonBAL
Malaesala Aumavae-Laulu,BAL,OT,6-5,325,5/25/1999,25,2,MAumavae-LauluBAL
Malik Cunningham,BAL,WR,6-1,198,10/6/1998,25,2,MCunninghamBAL
Malik Hamm,BAL,LB,6-3,250,8/26/2000,23,2,MHammBAL
Malik Harrison,BAL,LB,6-3,259,3/5/1998,26,5,MHarrisonBAL
Marcus Williams,BAL,FS,6-1,207,9/8/1996,27,8,MWilliamsBAL
Mark Andrews,BAL,TE,6-5,247,9/6/1995,28,7,MAndrewsBAL
Marlon Humphrey,BAL,CB,6-0,201,7/8/1996,28,8,MHumphreyBAL
Michael Pierce,BAL,DT,6-0,355,11/6/1992,31,8,MPierceBAL
Mike Rigerman,BAL,TE,6-2,244,6/29/2001,23,R,MRigermanBAL
Nate Wiggins,BAL,CB,6-1,182,8/28/2003,20,R,NWigginsBAL
Nelson Agholor,BAL,WR,6-0,200,5/24/1993,31,10,NAgholorBAL
Nick Moore,BAL,LS,6-2,260,12/9/1992,31,3,NMooreBAL
Nick Samac,BAL,C,6-4,307,8/21/2001,22,R,NSamacBAL
Odafe Oweh,BAL,LB,6-5,257,12/15/1998,25,4,OOwehBAL
Owen Wright,BAL,RB,5-9,217,2/28/1999,25,1,OWrightBAL
Patrick Mekari,BAL,OT,6-4,305,8/13/1997,26,6,PMekariBAL
Patrick Ricard,BAL,FB,6-3,305,5/27/1994,30,8,PRicardBAL
Qadir Ismail,BAL,WR,6-6,215,2/17/2000,24,R,QIsmailBAL
Randen Plattner,BAL,LS,6-2,244,12/8/1999,24,R,RPlattnerBAL
Rasheen Ali,BAL,RB,5-11,197,2/16/2001,23,R,RAliBAL
Rashod Bateman,BAL,WR,6-1,197,11/29/1999,24,4,RBatemanBAL
Rayshad Nichols,BAL,DT,6-2,305,7/9/1999,25,1,RNicholsBAL
Riley Sharp,BAL,TE,6-5,237,11/7/1997,26,R,RSharpBAL
Roger Rosengarten,BAL,OL,6-5,310,6/3/2002,22,R,RRosengartenBAL
Ronnie Stanley,BAL,OT,6-6,315,3/18/1994,30,9,RStanleyBAL
Roquan Smith,BAL,ILB,6-1,236,4/8/1997,27,7,RSmithBAL
Ryan Cooper Jr.,BAL,DB,5-11,186,—,22,R,RCooperBAL
Sanoussi Kane,BAL,SAF,5-11,207,10/6/2001,22,R,SKaneBAL
Scotty Washington,BAL,TE,6-5,217,7/26/1997,26,1,SWashingtonBAL
Sean Ryan,BAL,WR,6-3,200,1/21/1999,25,1,SRyanBAL
Tashawn Manning,BAL,OL,6-3,340,5/23/1998,26,1,TManningBAL
Tavius Robinson,BAL,LB,6-6,258,1/3/1999,25,2,TRobinsonBAL
Tramel Walthour,BAL,DL,6-3,273,7/26/2000,23,R,TWalthourBAL
Travis Jones,BAL,DT,6-4,338,10/15/1999,24,3,TJonesBAL
Trayvon Mullen,BAL,CB,6-2,190,9/20/1997,26,5,TMullenBAL
Tre Swilling,BAL,CB,6-1,196,3/26/1999,25,1,TSwillingBAL
Trenton Simpson,BAL,LB,6-2,238,6/14/2001,23,2,TSimpsonBAL
Tykeem Doss,BAL,OG,6-5,380,9/25/1999,24,1,TDossBAL
Tylan Wallace,BAL,WR,5-11,198,5/13/1999,25,4,TWallaceBAL
Tyler Linderbaum,BAL,C,6-2,305,4/7/2000,24,3,TLinderbaumBAL
Yvandy Rigby,BAL,LB,6-1,239,12/31/1999,24,R,YRigbyBAL
Zay Flowers,BAL,WR,5-9,182,9/11/2000,23,2,ZFlowersBAL
